Id,SalePrice
1594,112679.07678860052
1595,112679.07678860052
1596,194918.16476096874
1597,181492.17874426817
1598,170301.4781563281
1599,160752.63472636457
1600,168303.51119455602
1601,106078.4186250794
1602,107615.22469726196
1603,109465.17769234008
1604,249945.80531746586
1605,247254.78509871179
1606,162451.85220899835
1607,188958.54535023952
1608,223148.88229620285
1609,188419.5256583426
1610,165005.87553527308
1611,141002.80666664668
1612,167729.63877165824
1613,167968.20584189135
1614,132228.1246182545
1615,112679.07678860052
1616,112679.07678860052
1617,105782.46690494186
1618,129576.61121812565
1619,142911.02980821475
1620,207138.60395603342
1621,149922.70178288958
1622,153519.75917230936
1623,230584.27259203017
1624,229700.5617107574
1625,108782.35437214437
1626,176439.2123696811
1627,181693.2047613345
1628,278031.54518709425
1629,180078.64208642647
1630,335712.32302299986
1631,190206.2535617215
1632,225170.30318218505
1633,165825.38486991922
1634,206242.86701577567
1635,183608.04310501707
1636,166768.24021901938
1637,195469.98568877255
1638,202891.81703096707
1639,184843.23420687392
1640,205100.36548086198
1641,188749.07412059224
1642,245705.79015567093
1643,242941.9394350912
1644,236599.799331119
1645,188661.3181582542
1646,160209.03003256017
1647,153875.39722446524
1648,150215.08518529253
1649,138932.64581101717
1650,126606.5852755204
1651,130855.85865271885
1652,111256.18897269503
1653,111223.45020236216
1654,171810.4669458257
1655,149279.15103926358
1656,162427.10552401718
1657,159258.01475815178
1658,177326.58199954493
1659,128583.82141737058
1660,159819.9593778098
1661,342622.7060188738
1662,342593.0231072645
1663,338893.91716657067
1664,343079.2856631388
1665,335401.51676119736
1666,318934.84113037033
1667,341230.21135192906
1668,338665.00630915636
1669,310009.9902298457
1670,335351.9147774163
1671,270939.6833634213
1672,342684.01172408514
1673,340308.1096061902
1674,234846.08791600633
1675,189187.02764894435
1676,193737.69152374845
1677,202577.45974342874
1678,342798.39342920016
1679,341452.1638549737
1680,335876.1111611573
1681,293730.1541947853
1682,308452.7795027437
1683,195395.11874177904
1684,187871.56863814493
1685,185391.92023261497
1686,183372.8681495244
1687,166260.33288519122
1688,207033.81157277472
1689,203995.09385292706
1690,213749.37352480894
1691,192149.07850966285
1692,295361.984332682
1693,174091.98169966287
1694,182684.33260295456
1695,166065.39524813474
1696,254717.20869341763
1697,169020.04603495123
1698,333805.3105760305
1699,281217.97509094246
1700,258236.72414412675
1701,274939.8564024956
1702,242160.79013600765
1703,274130.09223549964
1704,269833.152734671
1705,232452.66987902118
1706,341982.5410226518
1707,230680.0531927244
1708,198475.34925996978
1709,264571.8955997049
1710,213182.10439558
1711,313474.8580204716
1712,272863.1888156062
1713,272725.7413725805
1714,214436.79744467855
1715,208289.15318158673
1716,166449.197147614
1717,163008.99100470953
1718,112679.07678860052
1719,213286.9878263271
1720,206817.66441837442
1721,163185.69870886707
1722,112679.07678860052
1723,163878.82528361844
1724,198716.07818779937
1725,243325.32141140342
1726,186113.00093085703
1727,170756.43377428513
1728,194988.0589721955
1729,172189.28807937304
1730,160318.96646179695
1731,127011.36081944546
1732,130167.1821703629
1733,108451.75128667324
1734,126329.05296241431
1735,143850.73148167823
1736,107821.55789894429
1737,239896.2069953656
1738,214453.99453222242
1739,317251.2066291794
1740,237020.38577655586
1741,190769.68239003408
1742,165739.90029767095
1743,179847.80915042435
1744,254573.34291225654
1745,203997.92439240759
1746,203919.11118858546
1747,200204.95067126187
1748,204408.23806884873
1749,154327.34876655354
1750,134844.90875441895
1751,203692.4057400961
1752,126687.33682861357
1753,150844.68164507675
1754,198089.50906699913
1755,155009.19982337384
1756,129404.22187426798
1757,108800.23447488187
1758,141644.15978013317
1759,151701.66836715603
1760,166777.47904495773
1761,147802.17043902256
1762,179388.03390093474
1763,174351.36011369713
1764,128034.97492469804
1765,163520.50203810493
1766,179569.44089683256
1767,187974.9550971889
1768,134608.0314065477
1769,149824.91182825874
1770,150124.64432886217
1771,134109.17427727205
1772,137830.31106531748
1773,130489.62222953509
1774,149943.1541445944
1775,123133.02933350568
1776,116425.65294778088
1777,108316.27076561803
1778,136919.67443246645
1779,125191.54772396533
1780,153702.84256649995
1781,118127.29926084192
1782,108692.11035626275
1783,148042.34171663824
1784,109011.21554752943
1785,131778.94153755784
1786,133991.20235100694
1787,171366.56526128974
1788,112679.07678860052
1789,113176.96218047226
1790,108987.16889462927
1791,197111.6830761616
1792,140909.34551373235
1793,134162.09086328695
1794,147920.75027590926
1795,116032.78491050177
1796,123614.48980186698
1797,134136.46864805804
1798,121199.26761606762
1799,108763.99013950473
1800,127592.79544310868
1801,135974.67346428806
1802,146168.39332566987
1803,151237.36074946428
1804,144888.80602921802
1805,132946.732269441
1806,129624.98995062229
1807,136902.53215557965
1808,128696.49025886181
1809,112664.93146215529
1810,127990.71289601883
1811,112679.07678860052
1812,112679.07678860052
1813,113192.0959411721
1814,109117.53750761712
1815,106070.34350037624
1816,105789.9506138881
1817,132601.35848105184
1818,144459.35429238508
1819,142065.604920437
1820,112679.07678860052
1821,109248.89579640786
1822,150617.86140407124
1823,112679.07678860052
1824,115979.53394557301
1825,137295.72776716048
1826,106710.13529356084
1827,109037.13675104237
1828,121360.56273528675
1829,126797.91403327505
1830,134523.32663672746
1831,133668.25878776342
1832,112679.07678860052
1833,115964.23547502997
1834,136114.06293726744
1835,112664.93146215529
1836,108931.81687267422
1837,112679.07678860052
1838,113694.4500843112
1839,109086.28664598588
1840,112679.07678860052
1841,140135.22822890454
1842,107312.17243299517
1843,148481.61011968087
1844,143828.0882797159
1845,137829.9161038523
1846,150642.15146085678
1847,154385.7507350437
1848,112679.07678860052
1849,113037.83505328554
1850,108753.90970273443
1851,139822.59856508044
1852,114270.80072569229
1853,160471.2266262231
1854,161788.3172156559
1855,159869.52704113064
1856,233270.81597498537
1857,146327.4342773025
1858,160281.50981301695
1859,148530.31707185018
1860,159464.53511304114
1861,148295.73831933638
1862,323661.3174906172
1863,323661.3174906172
1864,323661.3174906172
1865,335691.0665793192
1866,337395.61928480945
1867,228159.12502574545
1868,273553.1174220139
1869,184812.1638968921
1870,202606.40493175838
1871,272661.4485422308
1872,186748.96841074154
1873,227342.90151939073
1874,157154.249473818
1875,176038.6588314383
1876,194913.92991725815
1877,197247.38735168957
1878,205206.01566129588
1879,131450.2331778432
1880,130894.5112214676
1881,233756.89019590773
1882,250347.01640494118
1883,199557.63233149046
1884,208016.68478231214
1885,207857.36460750512
1886,274744.4893457055
1887,204806.98882925548
1888,246900.70591273336
1889,182610.999513897
1890,140553.34259888757
1891,156709.97473112695
1892,105924.769403426
1893,111532.79664470187
1894,112679.07678860052
1895,131178.06905589812
1896,107568.47803516926
1897,110574.80270434284
1898,111315.70941806314
1899,153951.83263874054
1900,140327.99709925652
1901,151746.70479746992
1902,137557.39599765683
1903,179267.79932243688
1904,135952.1877191993
1905,182670.94312635387
1906,141489.39087196754
1907,182754.21118009556
1908,125624.10270447216
1909,159355.2546357693
1910,146599.29239512753
1911,199045.48885650566
1912,240254.00124797563
1913,176660.2348122431
1914,106515.73078611575
1915,300941.74432655517
1916,106064.97471284862
1917,248578.51542834996
1918,132282.30884259715
1919,169654.48706894694
1920,172889.09686415852
1921,342228.02599320194
1922,336229.5976305707
1923,223300.19307918736
1924,231401.97456750512
1925,247934.98467383443
1926,338706.2191552253
1927,132486.95695236494
1928,163676.20805973286
1929,125125.43425035466
1930,147968.6863953684
1931,144358.75211493977
1932,143486.60801563313
1933,176628.6705858378
1934,184996.35473441493
1935,179571.055522856
1936,181751.43289803548
1937,188576.94006080937
1938,181981.48222407376
1939,232927.50392742208
1940,187259.67637302785
1941,182680.9875385109
1942,195512.55157470258
1943,198484.20290054678
1944,341336.0024252485
1945,337312.60219556594
1946,142879.36396543775
1947,328924.3878370405
1948,158623.7821053066
1949,225917.5316598638
1950,174731.93982088883
1951,206172.0022278197
1952,201648.41576124693
1953,187487.12403967915
1954,197359.35373260805
1955,135956.42038068784
1956,254865.82094789116
1957,157488.54392240848
1958,280432.27826989425
1959,177861.73600655078
1960,113916.69647864006
1961,127234.75740230581
1962,106400.58049046119
1963,112494.50724589606
1964,126308.9911766743
1965,172280.1980394065
1966,148535.4467156855
1967,311136.52616651275
1968,341480.40608577
1969,336827.3374162728
1970,341663.74841855763
1971,343167.98264748894
1972,342093.9968099101
1973,335641.7912035812
1974,341430.74245771405
1975,342580.21653239
1976,273621.15142504865
1977,342107.1075186952
1978,342140.88387527433
1979,337158.4697914971
1980,194983.65993498513
1981,328864.4855188421
1982,223529.84571832043
1983,199291.70511850747
1984,196232.44179496678
1985,230305.45936393295
1986,222633.11924013286
1987,182818.98498203343
1988,201868.11821820625
1989,206343.13852995474
1990,238884.71398047177
1991,208691.63327195696
1992,211336.63862604438
1993,185336.26856571154
1994,236389.49803837508
1995,186902.79761254715
1996,278081.81805141695
1997,340087.56265142496
1998,276979.26722134155
1999,281169.36805603345
2000,283124.08338982874
2001,281402.21001401695
2002,233660.69988742852
2003,277817.3307984589
2004,313568.1697396572
2005,231610.53438277834
2006,206463.00119120954
2007,266178.777374463
2008,198217.95600514434
2009,203916.5829052566
2010,207513.70613940057
2011,112679.07678860052
2012,181614.91616893545
2013,176331.25324142462
2014,185691.0955553526
2015,196636.19263895776
2016,203162.68595490328
2017,211830.82248400987
2018,131348.70194219207
2019,131417.64689490755
2020,115379.76957092229
2021,107992.73070529882
2022,175924.60590508895
2023,148619.77853236286
2024,251707.4073724523
2025,336168.155942943
2026,181219.9309853102
2027,169241.1172685843
2028,167243.72656448948
2029,180085.19875159505
2030,263184.00944696984
2031,218545.45697165834
2032,262815.1478979957
2033,241626.00952937786
2034,166106.55484092436
2035,190844.5775416489
2036,200583.39237044886
2037,200144.72454314228
2038,338000.75337007816
2039,184545.7064452009
2040,251094.02135810212
2041,269563.55691139994
2042,209658.62467097357
2043,175903.40787469567
2044,168788.01695406638
2045,195480.21592828882
2046,149532.37940294485
2047,147199.23131851634
2048,143528.23592325486
2049,149657.49812263157
2050,174943.36610458008
2051,107251.16981880463
2052,139142.73248879937
2053,146459.30170276974
2054,105859.61790452088
2055,153662.48095069177
2056,151573.11722681444
2057,127679.98584067194
2058,203477.90149898393
2059,138491.67922512293
2060,175809.1739943101
2061,156417.46134263615
2062,131196.60788322563
2063,115720.96037894617
2064,130690.09098270614
2065,112789.18703446409
2066,161443.4135747634
2067,158266.22232514416
2068,146339.1972091349
2069,106137.3833426091
2070,106234.72608041334
2071,124512.80634575865
2072,136329.54048195694
2073,147724.51757082093
2074,176917.13713402447
2075,136700.2151785795
2076,108726.66830477555
2077,154316.76231636107
2078,113765.36417562002
2079,142131.49617564245
2080,109260.71734362788
2081,110405.69673005065
2082,112679.07678860052
2083,135588.02312038906
2084,109105.47597608884
2085,128348.03825924684
2086,144661.63297100517
2087,130725.05151211731
2088,111367.11448825899
2089,108348.03560431417
2090,141160.32002115113
2091,112679.07678860052
2092,135773.62208049765
2093,112007.77477900179
2094,112664.93146215529
2095,132393.3323776537
2096,106373.52478154094
2097,112679.07678860052
2098,132941.1379053277
2099,106126.70490911664
2100,112679.07678860052
2101,135078.88753338298
2102,131433.04969526603
2103,107317.39785067784
2104,135619.68201229358
2105,112679.07678860052
2106,110969.76617687699
2107,174648.04200992588
2108,105901.50939015472
2109,108907.99858410528
2110,127160.06710437872
2111,137165.99359877114
2112,128739.41711007837
2113,128136.82854760467
2114,123944.56486749522
2115,149619.1618267911
2116,115103.9525455761
2117,146129.3685395077
2118,122004.05706873751
2119,106749.74432755339
2120,115207.97058355839
2121,106107.67137112358
2122,119875.21671178301
2123,108821.76170256286
2124,149090.85497324093
2125,135916.47317836815
2126,180238.06210875785
2127,112664.93146215529
2128,134863.3883331501
2129,106284.93064393422
2130,130602.955527781
2131,140308.49203381492
2132,126584.28399107375
2133,129925.38744156815
2134,129471.36855326542
2135,108506.22956524897
2136,112679.07678860052
2137,131949.95338974526
2138,143748.9781579507
2139,136571.80705328996
2140,143832.53858735642
2141,146681.62080549408
2142,131999.88765743445
2143,141356.27313615105
2144,108265.3194321644
2145,144446.48859219247
2146,135778.06373153845
2147,163114.2527055104
2148,146107.93553607003
2149,142376.1056968929
2150,198010.42346366151
2151,106458.6303939385
2152,112664.93146215529
2153,144611.12900360939
2154,112679.07678860052
2155,150359.39331391215
2156,249158.14113295393
2157,229888.71015286568
2158,235164.53849364427
2159,230406.4787111234
2160,190424.77025479075
2161,236353.17306230852
2162,341261.10385364905
2163,338068.54948822834
2164,227629.8698676735
2165,179818.39809915834
2166,156713.505521127
2167,179880.22624052432
2168,200369.27774413448
2169,194844.99951892652
2170,210601.3748684661
2171,143435.76179336506
2172,136497.5437735645
2173,177916.1107502554
2174,242484.14702436927
2175,296396.75456272747
2176,269385.49019985157
2177,250771.25275537168
2178,212251.27621141373
2179,160983.74631112404
2180,227586.74826826126
2181,183670.19551648982
2182,203120.9051577559
2183,189279.79977030808
2184,121915.41007508236
2185,134352.18593929158
2186,134896.4138260597
2187,145537.9672275758
2188,151528.41566946742
2189,205683.76726116045
2190,112679.07678860052
2191,112679.07678860052
2192,112679.07678860052
2193,112679.07678860052
2194,112679.07678860052
2195,106643.09991413394
2196,113709.63614237694
2197,118429.46882039735
2198,135667.62981187276
2199,163735.07375733202
2200,151714.231396218
2201,145855.6769153958
2202,180423.11178621143
2203,157715.9845333387
2204,165592.23239659303
2205,119312.25498365522
2206,141130.53875978861
2207,168372.63831581923
2208,211446.44894053767
2209,182382.20597365554
2210,130222.06293605817
2211,107371.87431036629
2212,109462.16254417779
2213,112679.07678860052
2214,137450.17886503323
2215,107062.15183473332
2216,152412.27510191966
2217,106165.78622731104
2218,108582.03832942471
2219,108970.2830961742
2220,107322.01286189536
2221,307693.52511067997
2222,260208.28618387246
2223,278538.148450161
2224,218118.42438405647
2225,151131.621222408
2226,188697.6333906589
2227,187584.87705247008
2228,306310.60669949517
2229,273138.20920445246
2230,163614.77809754104
2231,228019.89852389533
2232,189543.19843824263
2233,172696.58424449217
2234,269101.8860675215
2235,223103.1992680733
2236,273651.2560684137
2237,338948.7173285811
2238,187454.4057502981
2239,112679.07678860052
2240,164526.73705654114
2241,160371.34291600768
2242,140762.93618174753
2243,144262.77094424356
2244,129478.63585240433
2245,123461.58747217574
2246,136146.81158736072
2247,112664.93146215529
2248,127451.73460982871
2249,132251.1510050083
2250,129788.03512886923
2251,108920.80186606121
2252,161721.8413045243
2253,163549.97633176
2254,180727.60561322272
2255,191116.45805693272
2256,186629.77609256172
2257,232649.08802324504
2258,166923.09305196966
2259,190389.9686858304
2260,147237.5729365954
2261,173453.83725656482
2262,168890.68858243845
2263,341336.0024252485
2264,342774.1617102932
2265,171159.81366411076
2266,314904.50315301673
2267,312019.03876525623
2268,340340.5130331357
2269,162725.58079527735
2270,181792.34470106248
2271,203233.57918104122
2272,206637.96669881858
2273,179543.02420927852
2274,181847.45773190903
2275,154985.99256033776
2276,183998.95108639752
2277,181779.85433993762
2278,148539.36053363327
2279,144485.81678620505
2280,109103.04193620752
2281,169589.23610180907
2282,177530.9064097068
2283,112526.40998212238
2284,143663.21724391772
2285,148496.88128016572
2286,116459.27697085124
2287,336168.8662155504
2288,291913.3608113321
2289,336911.2381939346
2290,343941.8045520554
2291,343486.79287064937
2292,339273.9695395649
2293,342473.0391635072
2294,342517.67448578996
2295,340408.47561567405
2296,274944.3154718329
2297,338426.2517015075
2298,336674.9233489368
2299,341404.0475485954
2300,338478.9623695775
2301,335869.26188421814
2302,241500.91370653972
2303,243361.21158609787
2304,273489.23130963533
2305,187310.5632361252
2306,187028.35546051685
2307,195469.472808364
2308,227997.9139053435
2309,309049.13040479505
2310,220907.00423749338
2311,201331.8759963388
2312,170429.5034986737
2313,187331.18363234907
2314,167252.27910650516
2315,184835.05391833532
2316,195094.74216337065
2317,171440.12743058088
2318,185201.9079086078
2319,191770.3230181806
2320,173759.85267020314
2321,240523.13942758372
2322,184715.5371870023
2323,178028.92200275508
2324,186027.0316052941
2325,198736.97180714866
2326,179343.89488041488
2327,234406.6201133494
2328,238189.78450230393
2329,187209.4719992474
2330,182148.12430014941
2331,335730.21015090786
2332,342747.3504482629
2333,335479.5621362826
2334,277142.8957055531
2335,310007.919641865
2336,299721.031802717
2337,186955.78088938023
2338,242651.7302623844
2339,229100.06532006705
2340,336664.0416936338
2341,243249.78782705084
2342,231187.33592626138
2343,229529.0895676215
2344,233692.4064484625
2345,254155.294887459
2346,206174.25556057965
2347,195560.56994974473
2348,265557.2553096188
2349,189187.30283902015
2350,338890.5687257186
2351,289589.5971376026
2352,234722.50416585425
2353,275430.47062024113
2354,112679.07678860052
2355,112679.07678860052
2356,159476.68890534114
2357,195263.54065285958
2358,202869.65563168147
2359,146930.93513224772
2360,125107.07026514465
2361,147300.16362441238
2362,248307.5582888112
2363,131634.19109194525
2364,154482.21545508094
2365,221926.1976605482
2366,199118.63041233117
2367,230287.78155314038
2368,221804.04918484588
2369,230915.54597968378
2370,170736.40034119747
2371,165418.85465334536
2372,172195.23990957384
2373,274581.8467378553
2374,318327.4761280614
2375,207300.58550237474
2376,240663.60366865067
2377,238299.64524334326
2378,156892.1138547903
2379,198468.7470792199
2380,144195.0843787863
2381,175231.16159000967
2382,195160.1409239799
2383,184060.71171830906
2384,234093.77296957013
2385,153775.34907692528
2386,144920.40973714582
2387,145234.79847690856
2388,129835.76540430171
2389,135831.60910891028
2390,137079.960640776
2391,144196.68257984557
2392,108472.22089263437
2393,154723.0217599784
2394,137679.66092816
2395,199487.7973727664
2396,145431.27672918336
2397,185015.21680447264
2398,130204.38821266772
2399,112679.07678860052
2400,112679.07678860052
2401,116219.79675106231
2402,140812.46193781472
2403,148820.11424626037
2404,152362.42749732328
2405,157369.05910361474
2406,144963.56566780977
2407,111636.13945384888
2408,147395.19778001696
2409,129853.55034508283
2410,154915.90135663826
2411,113690.67560248346
2412,144976.52280842568
2413,127833.89052254654
2414,145698.1861395136
2415,142673.00448555773
2416,115771.44101359489
2417,127255.30113660824
2418,128436.3670033224
2419,133486.75135148762
2420,109063.49641389078
2421,142805.35123784546
2422,106616.07925087497
2423,112664.93146215529
2424,151362.57474090456
2425,210511.3046222976
2426,139589.0468676988
2427,112679.07678860052
2428,158563.13845417366
2429,109459.25845493303
2430,129941.51041476348
2431,119028.94531105622
2432,145967.56544575377
2433,137630.37172156494
2434,141813.24050499557
2435,137902.9849866266
2436,112668.94766791718
2437,108512.76571676672
2438,131435.65070914794
2439,127494.20611244837
2440,119116.40507730642
2441,110218.54239535514
2442,109241.54902431744
2443,106409.08066020864
2444,144800.35506260357
2445,108708.76827851497
2446,129817.59595762707
2447,193425.057610811
2448,115104.65219091352
2449,107786.73847236109
2450,151124.5917953102
2451,145273.79417044358
2452,153788.6211928487
2453,106103.32976351907
2454,134521.70487618714
2455,127453.08242925692
2456,110894.40666780873
2457,128244.0246703179
2458,110173.22932392114
2459,106206.14949355823
2460,136511.6038735173
2461,113842.31781142227
2462,116974.64102104594
2463,114783.30839520384
2464,154786.95923021884
2465,146688.33210441502
2466,108085.2976464257
2467,149864.12549915543
2468,108674.45749384191
2469,108721.4164735067
2470,163137.9774425574
2471,183989.6171514646
2472,151503.9138520052
2473,121662.90080741335
2474,111718.16750612827
2475,168879.8320943281
2476,115342.6633675907
2477,128510.31028705309
2478,146888.63947248648
2479,115465.58429534841
2480,145967.81534968005
2481,132810.49914304752
2482,136111.17231360998
2483,112839.98528882486
2484,122840.9578771525
2485,128533.08961820492
2486,138812.52230084245
2487,180213.11921133296
2488,154339.76497070253
2489,147513.3317538379
2490,132137.10711804518
2491,106746.12118069375
2492,191183.45871699828
2493,156836.97401583183
2494,140128.78874962096
2495,108439.82570463124
2496,208239.5797910335
2497,143109.33001993244
2498,108316.11267264611
2499,108417.90757125233
2500,146967.80958235718
2501,118142.63083322436
2502,136523.26800418092
2503,111045.20867319017
2504,193436.19079259576
2505,228901.2955687209
2506,266703.22120305995
2507,312200.73967364494
2508,242061.4325557442
2509,216993.86181616143
2510,222551.44550824867
2511,184901.14668124812
2512,214202.42766464298
2513,229542.0111905429
2514,186064.65057389677
2515,154156.2221664778
2516,168133.54406860285
2517,149892.24143455006
2518,156496.15664361982
2519,223224.69920486424
2520,211163.8354588409
2521,203595.3794878344
2522,234452.39104247585
2523,131898.9148674471
2524,144211.16540729857
2525,143773.3247556708
2526,143236.5936384066
2527,134870.9097256265
2528,131907.05877969795
2529,157975.1062150549
2530,132462.27779645624
2531,227869.43570077847
2532,240218.9249097283
2533,215891.958312633
2534,217011.58901505286
2535,283044.4177726562
2536,240913.9788728239
2537,188300.83753010328
2538,191715.95730282718
2539,182969.2105364248
2540,187039.09386581846
2541,193607.21476312017
2542,183827.4371535855
2543,125640.96678477935
2544,120325.27478118327
2545,131716.57927258912
2546,137898.53154013975
2547,132258.18597160437
2548,176813.42620799883
2549,169236.24307412864
2550,342807.7693890914
2551,159575.8123617676
2552,116382.48478592272
2553,112679.07678860052
2554,112679.07678860052
2555,109218.34734218313
2556,108367.82480258548
2557,111540.36292308365
2558,112679.07678860052
2559,133747.6579902553
2560,149710.37500346854
2561,132214.77445386833
2562,133150.64866205858
2563,129406.20161740844
2564,185041.33100561806
2565,140105.69224317445
2566,153696.43056139603
2567,146874.6203114233
2568,161520.12502100106
2569,188804.36185517668
2570,132261.47955698823
2571,181396.3445395577
2572,147670.00963989345
2573,204114.94268992922
2574,238625.10990547927
2575,136972.85893337932
2576,112679.07678860052
2577,112679.07678860052
2578,106693.83384558874
2579,106317.90935654
2580,112679.07678860052
2581,132279.59647959046
2582,131114.62441005532
2583,235217.66935124985
2584,174224.779636497
2585,187334.04965069893
2586,183280.95431475577
2587,188167.30398695232
2588,131517.49351714784
2589,146226.30034767138
2590,197966.9781485852
2591,202030.72120604437
2592,230900.7652069722
2593,313740.0573620187
2594,172241.81284283145
2595,190968.80207602849
2596,277597.4751581394
2597,204681.15726469777
2598,323172.45927553397
2599,337653.7368956085
2600,148284.98131161553
2601,161651.88110889736
2602,105890.09913591464
2603,125422.28908319109
2604,112679.07678860052
2605,117119.0800932015
2606,160011.25665771612
2607,185485.6085860185
2608,184779.7431836464
2609,176364.65619444347
2610,112679.07678860052
2611,137488.79329888994
2612,167978.02742651143
2613,133465.06540771027
2614,129576.20617355009
2615,156509.8109531694
2616,136532.99746783377
2617,151710.34099941558
2618,180770.71397665088
2619,199018.5182802712
2620,182949.57151299322
2621,188071.8528373884
2622,193149.08005920207
2623,246002.03798350232
2624,318250.13008879503
2625,282400.1525289776
2626,167945.32395525384
2627,171719.06921848937
2628,343200.5905912674
2629,343835.20585869387
2630,342092.1488470173
2631,343086.54609382484
2632,342740.0313878345
2633,308369.60367254494
2634,336128.0513754294
2635,155733.68715748104
2636,194307.54916965993
2637,160384.54001846066
2638,295580.21803650475
2639,198034.86008205794
2640,149376.70420414535
2641,122608.47422689953
2642,180098.63709181597
2643,124940.89540155607
2644,146402.7100364744
2645,122421.84364043105
2646,106274.55027048032
2647,117507.32823747896
2648,155752.94019815623
2649,139177.04943938542
2650,147038.10590545976
2651,175943.31865770082
2652,343094.22162342735
2653,233472.01310346628
2654,274993.4911778388
2655,336744.4809219337
2656,342666.03531132085
2657,338699.78030987794
2658,338998.01274698554
2659,341667.01244755037
2660,342865.6646586763
2661,336520.25552109425
2662,336045.6326870924
2663,316815.80431376863
2664,307414.7453993824
2665,333646.9499775852
2666,315893.04694885074
2667,193899.11573240667
2668,201397.90996011783
2669,177330.42423955875
2670,298665.5049051451
2671,201397.90996011783
2672,194871.3855287641
2673,196053.91158493108
2674,210780.8842287934
2675,177658.91245170624
2676,204723.0007895275
2677,197836.58996358805
2678,272057.2075417107
2679,280651.11806799687
2680,283051.9456952116
2681,341708.19409663894
2682,313320.1101087433
2683,341794.67496090254
2684,323371.07662432897
2685,318152.91274482105
2686,274496.80975679785
2687,312453.7875413092
2688,218333.3928559696
2689,193459.15604819809
2690,343200.5905912674
2691,205062.31681790826
2692,112679.07678860052
2693,187684.13739648098
2694,112679.07678860052
2695,222951.55616932779
2696,195495.32656908812
2697,191264.77151201447
2698,212402.77133510314
2699,174001.5147282855
2700,166658.0391951008
2701,167406.34689514435
2702,129071.28320001849
2703,152373.73914893874
2704,135633.80456677164
2705,109027.53389131067
2706,116278.1710785042
2707,130523.53624620123
2708,116153.5181059983
2709,112679.07678860052
2710,115674.45278371855
2711,236315.78641865286
2712,338848.1380654136
2713,175854.35629513251
2714,166746.6845087151
2715,165155.73279049172
2716,166514.564792836
2717,190502.49002245345
2718,220383.21582323321
2719,175074.38390096926
2720,179497.0208318134
2721,135263.07418022392
2722,176648.54150574404
2723,147512.7776445795
2724,130824.5484719834
2725,134841.02384666287
2726,140306.1630334847
2727,192724.25656441794
2728,177515.0105117976
2729,154368.14924509477
2730,132297.0462160819
2731,108947.10041593066
2732,116498.17605182214
2733,150185.34072990358
2734,150214.7777346389
